,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4
3968,drug_eruption,itching,swelling,hives,discoloration
3969,drug_eruption,red_spots,swelling,hives,discoloration
3970,drug_eruption,rash,red_spots,itching,hives
3971,drug_eruption,rash,red_spots,blisters,discoloration
3972,drug_eruption,rash,swelling,maculopapular_rash,skin_peeling
3973,drug_eruption,swelling,hives,maculopapular_rash,skin_peeling
3974,drug_eruption,rash,swelling,hives,skin_peeling
3975,drug_eruption,red_spots,swelling,hives,skin_peeling
3976,drug_eruption,red_spots,itching,swelling,skin_peeling
3977,drug_eruption,red_spots,blisters,discoloration,skin_peeling
3978,drug_eruption,itching,swelling,maculopapular_rash,skin_peeling
3979,drug_eruption,rash,itching,blisters,maculopapular_rash
3980,drug_eruption,swelling,hives,blisters,discoloration
3981,drug_eruption,hives,blisters,discoloration,skin_peeling
3982,drug_eruption,rash,itching,swelling,skin_peeling
3983,drug_eruption,rash,red_spots,itching,discoloration
3984,drug_eruption,itching,hives,blisters,maculopapular_rash
3985,drug_eruption,rash,red_spots,maculopapular_rash,skin_peeling
3986,drug_eruption,itching,hives,maculopapular_rash,discoloration
3987,drug_eruption,rash,swelling,blisters,skin_peeling
3988,drug_eruption,rash,red_spots,maculopapular_rash,discoloration
3989,eczema,itching,red_patches,scaling,oozing
3990,eczema,dry_skin,red_patches,blisters,oozing
3991,eczema,red_patches,inflammation,blisters,oozing
3992,eczema,dry_skin,red_patches,scaling,oozing
3993,eczema,itching,inflammation,cracked_skin,blisters
3994,eczema,itching,scaling,inflammation,oozing
3995,eczema,dry_skin,itching,inflammation,blisters
3996,eczema,dry_skin,scaling,cracked_skin,thickened_skin
3997,eczema,itching,red_patches,oozing,thickened_skin
3998,eczema,dry_skin,itching,scaling,oozing
3999,eczema,dry_skin,itching,red_patches,oozing
4000,eczema,scaling,cracked_skin,blisters,oozing
4001,eczema,dry_skin,itching,cracked_skin,oozing
4002,eczema,dry_skin,red_patches,scaling,blisters
4003,eczema,dry_skin,red_patches,inflammation,thickened_skin
4004,eczema,itching,scaling,blisters,oozing
4005,eczema,dry_skin,scaling,cracked_skin,blisters
4006,eczema,inflammation,cracked_skin,blisters,thickened_skin
4007,eczema,dry_skin,itching,scaling,thickened_skin
4008,eczema,dry_skin,itching,inflammation,oozing
4009,eczema,scaling,inflammation,cracked_skin,thickened_skin
4010,eczema,itching,red_patches,inflammation,thickened_skin
4011,eczema,itching,red_patches,cracked_skin,oozing
4012,eczema,itching,red_patches,cracked_skin,blisters
4013,eczema,scaling,cracked_skin,blisters,thickened_skin
4014,eczema,itching,cracked_skin,blisters,thickened_skin
4015,eczema,red_patches,inflammation,cracked_skin,thickened_skin
4016,eczema,dry_skin,red_patches,oozing,thickened_skin
4017,eczema,dry_skin,red_patches,inflammation,oozing
4018,eczema,inflammation,cracked_skin,blisters,oozing
4019,eczema,dry_skin,itching,cracked_skin,thickened_skin
4020,eczema,dry_skin,inflammation,cracked_skin,oozing
4021,eczema,dry_skin,scaling,inflammation,thickened_skin
4022,eczema,red_patches,cracked_skin,blisters,thickened_skin
4023,eczema,dry_skin,scaling,inflammation,oozing
4024,eczema,red_patches,cracked_skin,blisters,oozing
4025,eczema,dry_skin,itching,blisters,thickened_skin
4026,eczema,dry_skin,itching,inflammation,thickened_skin
4027,eczema,itching,red_patches,inflammation,oozing
4028,eczema,itching,red_patches,blisters,oozing
4029,eczema,scaling,inflammation,blisters,oozing
4030,eczema,dry_skin,itching,red_patches,blisters
4031,eczema,itching,inflammation,cracked_skin,oozing
4032,eczema,scaling,inflammation,blisters,thickened_skin
4033,eczema,dry_skin,red_patches,blisters,thickened_skin
4034,eczema,dry_skin,cracked_skin,blisters,thickened_skin
4035,eczema,dry_skin,cracked_skin,oozing,thickened_skin
4036,eczema,dry_skin,scaling,oozing,thickened_skin
4037,eczema,dry_skin,scaling,inflammation,cracked_skin
4038,eczema,red_patches,scaling,cracked_skin,thickened_skin
4039,eczema,itching,red_patches,scaling,inflammation
4040,eczema,dry_skin,scaling,inflammation,blisters
4041,eczema,dry_skin,itching,scaling,cracked_skin
4042,eczema,inflammation,cracked_skin,oozing,thickened_skin
4043,eczema,dry_skin,inflammation,cracked_skin,thickened_skin
4044,eczema,dry_skin,inflammation,cracked_skin,blisters
4045,eczema,itching,inflammation,oozing,thickened_skin
4046,eczema,itching,inflammation,blisters,oozing
4047,eczema,itching,scaling,inflammation,thickened_skin
4048,eczema,red_patches,scaling,cracked_skin,blisters
4049,eczema,dry_skin,itching,red_patches,thickened_skin
4050,eczema,dry_skin,itching,blisters,oozing
4051,eczema,scaling,blisters,oozing,thickened_skin
4052,eczema,scaling,inflammation,oozing,thickened_skin
4053,eczema,itching,red_patches,cracked_skin,thickened_skin
4054,eczema,dry_skin,blisters,oozing,thickened_skin
4055,eczema,itching,red_patches,blisters,thickened_skin
4056,eczema,dry_skin,itching,red_patches,cracked_skin
4057,eczema,red_patches,blisters,oozing,thickened_skin
4058,eczema,inflammation,blisters,oozing,thickened_skin
4059,eczema,itching,red_patches,inflammation,cracked_skin
4060,eczema,dry_skin,red_patches,inflammation,cracked_skin
4061,eczema,red_patches,scaling,inflammation,thickened_skin
4062,eczema,red_patches,inflammation,cracked_skin,oozing
4063,eczema,red_patches,cracked_skin,oozing,thickened_skin
4064,eczema,dry_skin,scaling,blisters,thickened_skin
4065,eczema,dry_skin,inflammation,blisters,oozing
4066,eczema,itching,cracked_skin,blisters,oozing
4067,eczema,red_patches,scaling,blisters,oozing
4068,eczema,itching,inflammation,cracked_skin,thickened_skin
4069,eczema,dry_skin,itching,scaling,inflammation
4070,eczema,red_patches,scaling,cracked_skin,oozing
4071,eczema,dry_skin,red_patches,scaling,inflammation
4072,eczema,itching,scaling,cracked_skin,blisters
4073,eczema,dry_skin,scaling,blisters,oozing
4074,eczema,red_patches,scaling,inflammation,oozing
4075,eczema,itching,red_patches,scaling,thickened_skin
4076,eczema,itching,red_patches,inflammation,blisters
4077,eczema,itching,scaling,cracked_skin,oozing
4078,eczema,dry_skin,itching,inflammation,cracked_skin
4079,eczema,dry_skin,red_patches,cracked_skin,oozing
4080,eczema,scaling,inflammation,cracked_skin,blisters
4081,eczema,red_patches,scaling,inflammation,blisters
4082,eczema,dry_skin,itching,cracked_skin,blisters
4083,eczema,itching,scaling,inflammation,blisters
4084,eczema,dry_skin,itching,scaling,blisters
4085,eczema,dry_skin,itching,red_patches,inflammation
4086,eczema,dry_skin,itching,oozing,thickened_skin
4087,eczema,itching,scaling,cracked_skin,thickened_skin
4088,eczema,itching,scaling,inflammation,cracked_skin
4089,eczema,dry_skin,inflammation,oozing,thickened_skin
4090,eczema,itching,scaling,blisters,thickened_skin
4091,eczema,itching,scaling,oozing,thickened_skin
4092,eczema,itching,red_patches,scaling,blisters
4093,eczema,dry_skin,red_patches,scaling,thickened_skin
4094,eczema,itching,blisters,oozing,thickened_skin
4095,eczema,red_patches,scaling,blisters,thickened_skin
4096,eczema,dry_skin,red_patches,cracked_skin,thickened_skin
4097,eczema,itching,cracked_skin,oozing,thickened_skin
4098,eczema,scaling,inflammation,cracked_skin,oozing
4099,eczema,dry_skin,inflammation,blisters,thickened_skin
4100,eczema,dry_skin,red_patches,scaling,cracked_skin
4101,eczema,red_patches,scaling,oozing,thickened_skin
4102,eczema,dry_skin,red_patches,inflammation,blisters
4103,eczema,dry_skin,scaling,cracked_skin,oozing
4104,eczema,dry_skin,cracked_skin,blisters,oozing
4105,eczema,scaling,cracked_skin,oozing,thickened_skin
4106,eczema,cracked_skin,blisters,oozing,thickened_skin
4107,eczema,itching,red_patches,scaling,cracked_skin
4108,eczema,itching,inflammation,blisters,thickened_skin
4109,eczema,red_patches,inflammation,cracked_skin,blisters
4110,eczema,dry_skin,red_patches,cracked_skin,blisters
4111,eczema,dry_skin,itching,red_patches,scaling
4112,eczema,red_patches,scaling,inflammation,cracked_skin
4113,eczema,red_patches,inflammation,oozing,thickened_skin
4114,eczema,red_patches,inflammation,blisters,thickened_skin
4115,infestations_bites,itching,red_bumps,rash,scabbing
4116,infestations_bites,itching,swelling,blisters,scabbing
4117,infestations_bites,allergic_reaction,red_spots,parasite_presence,scabbing
4118,infestations_bites,red_bumps,swelling,allergic_reaction,scabbing
4119,infestations_bites,swelling,allergic_reaction,small_bites,blisters
4120,infestations_bites,red_bumps,swelling,small_bites,blisters
4121,infestations_bites,itching,red_bumps,small_bites,parasite_presence
4122,infestations_bites,itching,rash,red_spots,parasite_presence
4123,infestations_bites,itching,red_bumps,small_bites,blisters
4124,infestations_bites,itching,red_bumps,rash,red_spots
4125,infestations_bites,red_bumps,swelling,small_bites,red_spots
4126,infestations_bites,itching,swelling,red_spots,scabbing
4127,infestations_bites,swelling,allergic_reaction,rash,red_spots
4128,infestations_bites,swelling,rash,blisters,parasite_presence
4129,infestations_bites,small_bites,rash,blisters,parasite_presence
4130,infestations_bites,swelling,allergic_reaction,parasite_presence,scabbing
4131,infestations_bites,itching,swelling,rash,red_spots
4132,infestations_bites,swelling,small_bites,rash,parasite_presence
4133,infestations_bites,itching,red_bumps,red_spots,parasite_presence
4134,infestations_bites,itching,swelling,allergic_reaction,parasite_presence
4135,infestations_bites,swelling,small_bites,blisters,parasite_presence
4136,infestations_bites,itching,allergic_reaction,red_spots,parasite_presence
4137,infestations_bites,small_bites,red_spots,blisters,scabbing
4138,infestations_bites,itching,allergic_reaction,blisters,parasite_presence
4139,infestations_bites,itching,swelling,small_bites,blisters
4140,infestations_bites,itching,blisters,parasite_presence,scabbing
4141,infestations_bites,red_bumps,swelling,small_bites,scabbing
4142,infestations_bites,red_bumps,rash,red_spots,blisters
4143,infestations_bites,swelling,allergic_reaction,blisters,parasite_presence
4144,infestations_bites,swelling,small_bites,parasite_presence,scabbing
4145,infestations_bites,red_bumps,small_bites,red_spots,blisters
4146,infestations_bites,red_bumps,allergic_reaction,small_bites,blisters
4147,infestations_bites,itching,allergic_reaction,small_bites,scabbing
4148,infestations_bites,itching,swelling,allergic_reaction,rash
4149,infestations_bites,itching,swelling,rash,parasite_presence
4150,infestations_bites,itching,swelling,red_spots,blisters
4151,infestations_bites,allergic_reaction,rash,parasite_presence,scabbing
4152,infestations_bites,swelling,allergic_reaction,rash,scabbing
4153,infestations_bites,red_bumps,swelling,red_spots,blisters
4154,infestations_bites,red_bumps,rash,red_spots,scabbing
4155,infestations_bites,red_bumps,allergic_reaction,small_bites,scabbing
4156,infestations_bites,swelling,red_spots,blisters,parasite_presence
4157,infestations_bites,red_bumps,rash,blisters,parasite_presence
4158,infestations_bites,red_bumps,swelling,rash,parasite_presence
4159,infestations_bites,itching,swelling,allergic_reaction,red_spots
4160,infestations_bites,allergic_reaction,rash,red_spots,scabbing
4161,infestations_bites,red_bumps,swelling,rash,blisters
4162,infestations_bites,itching,small_bites,blisters,scabbing
4163,infestations_bites,itching,swelling,rash,blisters
4164,infestations_bites,small_bites,rash,red_spots,parasite_presence
4165,infestations_bites,red_bumps,red_spots,parasite_presence,scabbing
4166,infestations_bites,itching,red_bumps,red_spots,blisters
4167,infestations_bites,itching,rash,red_spots,blisters
4168,infestations_bites,itching,allergic_reaction,small_bites,rash
4169,infestations_bites,itching,allergic_reaction,small_bites,blisters
4170,infestations_bites,allergic_reaction,small_bites,rash,parasite_presence
4171,infestations_bites,red_bumps,swelling,allergic_reaction,red_spots
4172,infestations_bites,swelling,small_bites,red_spots,parasite_presence
4173,infestations_bites,itching,red_bumps,allergic_reaction,rash
4174,infestations_bites,red_bumps,small_bites,parasite_presence,scabbing
4175,infestations_bites,itching,red_bumps,small_bites,red_spots
4176,infestations_bites,allergic_reaction,rash,red_spots,blisters
4177,infestations_bites,allergic_reaction,rash,blisters,parasite_presence
4178,infestations_bites,itching,swelling,red_spots,parasite_presence
4179,infestations_bites,swelling,rash,red_spots,scabbing
4180,infestations_bites,red_bumps,small_bites,blisters,parasite_presence
4181,infestations_bites,swelling,blisters,parasite_presence,scabbing
4182,infestations_bites,itching,small_bites,parasite_presence,scabbing
4183,infestations_bites,itching,allergic_reaction,rash,parasite_presence
4184,infestations_bites,itching,swelling,small_bites,rash
4185,infestations_bites,swelling,allergic_reaction,red_spots,blisters
4186,infestations_bites,small_bites,red_spots,parasite_presence,scabbing
4187,infestations_bites,swelling,rash,blisters,scabbing
4188,infestations_bites,itching,red_bumps,allergic_reaction,scabbing
4189,infestations_bites,itching,red_bumps,rash,parasite_presence
4190,infestations_bites,itching,small_bites,rash,blisters
4191,infestations_bites,swelling,small_bites,rash,red_spots
4192,infestations_bites,itching,red_bumps,allergic_reaction,small_bites
4193,infestations_bites,swelling,allergic_reaction,blisters,scabbing
4194,infestations_bites,itching,red_bumps,swelling,rash
4195,infestations_bites,allergic_reaction,small_bites,red_spots,parasite_presence
4196,infestations_bites,swelling,small_bites,rash,scabbing
4197,infestations_bites,red_bumps,allergic_reaction,red_spots,scabbing
4198,infestations_bites,allergic_reaction,small_bites,red_spots,blisters
4199,infestations_bites,small_bites,blisters,parasite_presence,scabbing
4200,infestations_bites,itching,red_bumps,parasite_presence,scabbing
4201,infestations_bites,red_bumps,allergic_reaction,red_spots,blisters
4202,infestations_bites,itching,red_bumps,small_bites,rash
4203,infestations_bites,rash,red_spots,parasite_presence,scabbing
4204,infestations_bites,itching,swelling,parasite_presence,scabbing
4205,infestations_bites,rash,red_spots,blisters,parasite_presence
4206,infestations_bites,red_bumps,allergic_reaction,small_bites,parasite_presence
4207,infestations_bites,red_bumps,small_bites,blisters,scabbing
4208,infestations_bites,red_bumps,swelling,rash,scabbing
4209,infestations_bites,swelling,rash,parasite_presence,scabbing
4210,infestations_bites,itching,allergic_reaction,parasite_presence,scabbing
4211,infestations_bites,itching,allergic_reaction,rash,scabbing
4212,infestations_bites,itching,swelling,small_bites,scabbing
4213,infestations_bites,itching,small_bites,red_spots,scabbing
4214,infestations_bites,allergic_reaction,rash,blisters,scabbing
4215,infestations_bites,red_bumps,allergic_reaction,blisters,parasite_presence
4216,infestations_bites,red_bumps,swelling,red_spots,parasite_presence
4217,infestations_bites,swelling,small_bites,rash,blisters
4218,infestations_bites,red_bumps,rash,parasite_presence,scabbing
4219,infestations_bites,allergic_reaction,small_bites,blisters,parasite_presence
4220,infestations_bites,red_bumps,allergic_reaction,rash,scabbing
4221,infestations_bites,itching,allergic_reaction,red_spots,scabbing
4222,infestations_bites,small_bites,rash,red_spots,blisters
4223,infestations_bites,allergic_reaction,small_bites,rash,scabbing
4224,infestations_bites,red_bumps,rash,red_spots,parasite_presence
4225,infestations_bites,red_bumps,swelling,allergic_reaction,small_bites
4226,infestations_bites,itching,red_bumps,small_bites,scabbing
4227,infestations_bites,red_bumps,rash,blisters,scabbing
4228,infestations_bites,itching,red_bumps,rash,blisters
4229,infestations_bites,itching,rash,blisters,scabbing
4230,infestations_bites,itching,rash,red_spots,scabbing
4231,infestations_bites,red_bumps,swelling,allergic_reaction,parasite_presence
4232,infestations_bites,allergic_reaction,red_spots,blisters,parasite_presence
4233,infestations_bites,swelling,allergic_reaction,red_spots,parasite_presence
4234,infestations_bites,itching,allergic_reaction,rash,blisters
4235,infestations_bites,red_bumps,allergic_reaction,rash,red_spots
